CustomerID,TotalSpent,NumTransactions,ItemsBought,Cluster
14676.0,2543.2400000000002,8,2498,0
14679.0,-2.55,1,-1,0
14680.0,26932.34,23,12474,2
14681.0,498.95,3,76,0
14682.0,52.0,2,80,0
14684.0,1236.28,5,853,0
14687.0,628.38,1,470,0
14688.0,5107.38,27,3222,2
14689.0,112.8,1,76,0
14690.0,358.61,3,163,0
14691.0,2114.33,5,707,0
14692.0,582.05,5,255,0
14693.0,172.9,1,34,0
14696.0,2070.97,9,1626,0
14697.0,188.60999999999999,2,181,0
14698.0,1250.76,5,615,0
14699.0,109.13000000000001,1,77,0
14700.0,2235.3,3,1342,0
14701.0,2486.2200000000003,12,909,0
14702.0,3250.64,18,1444,2
14703.0,318.17,1,183,0
14704.0,1546.91,9,1082,0
14705.0,179.0,1,100,0
14708.0,1096.67,4,615,0
14709.0,4911.14,14,2482,2
14710.0,606.13,4,378,0
14711.0,2838.2,12,966,0
14712.0,917.07,3,315,0
14713.0,2664.2599999999998,12,1613,0
14714.0,160.19,1,229,0
14715.0,867.38,4,521,0
14716.0,329.68,2,604,0
14719.0,1592.18,6,1031,0
14720.0,663.81,3,219,0
14722.0,187.92000000000002,1,120,0
14723.0,1158.3,6,695,0
14725.0,718.08,1,593,0
14727.0,268.58,1,62,0
14729.0,313.49,1,197,0
14730.0,2005.06,8,1132,0
14731.0,380.02,3,256,0
14732.0,2686.34,10,1402,0
14733.0,9451.54,15,3725,2
14735.0,5807.6900000000005,34,2160,2
14737.0,1164.55,3,345,0
14738.0,1289.94,9,576,0
14739.0,3899.1,8,3817,0
14740.0,1423.21,4,729,0
14741.0,1400.34,6,841,0
14744.0,1088.53,9,625,0
14745.0,1167.16,6,1020,0
14747.0,294.3,2,82,0
14748.0,1311.79,6,1192,0
14752.0,389.64,1,260,0
14753.0,563.15,1,211,0
14754.0,638.05,2,486,0
14755.0,4965.38,12,2217,2
14756.0,738.96,1,416,0
14757.0,420.5,1,160,0
14758.0,1484.06,4,419,0
14759.0,1625.97,3,569,0
14760.0,53.8,2,28,0
14761.0,255.9,2,118,0
14762.0,300.52,1,341,0
14764.0,250.55,2,175,0
14765.0,254.11,3,135,0
14766.0,2423.07,8,1323,0
14768.0,139.5,3,34,0
14769.0,10641.6,10,7406,2
14770.0,876.42,2,490,0
14772.0,139.26,1,82,0
14775.0,1011.9,3,1174,0
14776.0,2195.58,13,2688,2
14777.0,-17.45,2,-9,0
14778.0,730.86,2,306,0
14779.0,386.15,3,84,0
14780.0,447.68,2,310,0
14782.0,200.10000000000002,1,114,0
14784.0,289.99,2,237,0
14785.0,77.4,2,84,0
14788.0,679.4399999999999,2,421,0
14789.0,197.64,1,116,0
14790.0,745.06,4,699,0
14792.0,0.0,2,0,0
14793.0,214.14,2,88,0
14794.0,1272.11,9,669,0
14795.0,131.45000000000002,1,17,0
14796.0,7839.51,27,5942,2
14798.0,173.74,3,150,0
14799.0,157.7,1,146,0
14800.0,4236.34,16,3634,2
14801.0,193.14,1,175,0
14803.0,845.55,3,370,0
14804.0,353.27,1,121,0
14805.0,554.65,4,115,0
14806.0,193.39000000000001,1,330,0
14808.0,2175.37,15,2054,2
14810.0,2087.88,11,1016,0
14813.0,155.43,2,67,0
14815.0,778.5,2,744,0
14816.0,271.85,1,5,0
14817.0,1110.34,2,655,0
14818.0,657.8,3,324,0
14819.0,272.07,2,109,0
14820.0,507.29,4,253,0
14821.0,48.800000000000004,1,20,0
14823.0,321.43,3,88,0
14824.0,1127.71,4,525,0
14825.0,2226.91,12,991,0
14828.0,2139.76,3,2172,0
14829.0,644.65,6,414,0
14830.0,197.13,1,169,0
14834.0,1698.35,8,731,0
14836.0,102.44999999999999,3,45,0
14837.0,1641.2,5,1430,0
14840.0,62.85,1,31,0
14841.0,3295.76,6,1778,0
14842.0,2456.8,8,1146,0
14844.0,3189.81,4,1833,0
14847.0,309.4,1,120,0
14849.0,7904.28,28,5656,2
14850.0,278.15,2,285,0
14851.0,511.35,2,325,0
14852.0,2836.69,6,1747,0
14853.0,463.05,3,81,0
14854.0,2749.89,8,1822,0
14855.0,645.65,2,267,0
14856.0,1311.3799999999999,3,714,0
14857.0,1165.65,3,455,0
14859.0,1352.04,5,669,0
14860.0,168.62,2,230,0
14861.0,125.79,1,117,0
14862.0,841.1999999999999,2,772,0
14863.0,266.76,1,132,0
14865.0,52.2,2,108,0
14866.0,14197.45,13,6569,2
14867.0,701.33,4,327,0
14868.0,2939.64,9,1399,0
14869.0,721.95,3,549,0
14870.0,327.25,1,119,0
14871.0,522.38,4,185,0
14873.0,519.68,1,168,0
14875.0,1448.72,5,554,0
14878.0,1485.54,9,802,0
14880.0,706.19,3,373,0
14881.0,255.4,1,316,0
14882.0,589.7,2,158,0
14883.0,756.64,7,789,0
14885.0,765.3199999999999,1,724,0
14886.0,364.8,1,160,0
14887.0,1862.0,1,1100,0
14888.0,369.2,1,184,0
14889.0,135.9,1,90,0
14890.0,125.65,1,51,0
14891.0,554.38,2,505,0
14893.0,1237.8500000000001,2,799,0
14894.0,655.75,1,265,0
14895.0,11020.26,24,4823,2
14896.0,468.77000000000004,2,279,0
14897.0,1366.38,4,468,0
14898.0,1228.32,8,1008,0
14901.0,1414.99,10,659,0
14902.0,314.11,2,209,0
14903.0,2744.48,10,1491,0
14904.0,1025.44,2,1985,0
14905.0,599.9,3,274,0
14907.0,3478.85,10,1686,0
14908.0,277.8,1,132,0
14910.0,389.86,7,221,0
14911.0,132572.62,248,77180,3
14912.0,841.52,3,970,0
14913.0,1227.43,4,1743,0
14915.0,258.83,3,105,0
14916.0,1264.84,5,1132,0
14918.0,1610.15,2,675,0
14920.0,977.77,2,509,0
14921.0,1316.07,2,953,0
14923.0,749.1,1,418,0
14924.0,310.05,1,64,0
14929.0,223.88,1,136,0
14930.0,2372.86,3,1166,0
14931.0,964.6800000000001,6,416,0
14932.0,363.53,1,80,0
14934.0,1888.84,3,1041,0
14935.0,1784.71,1,935,0
14936.0,8117.42,9,4083,2
14937.0,1617.63,4,483,0
14944.0,5842.95,14,2801,2
14946.0,100.9,1,22,0
14947.0,290.82,2,179,0
14948.0,1066.57,7,661,0
14950.0,361.25,2,135,0
14951.0,311.69,1,311,0
14952.0,7912.79,15,3295,2
14953.0,289.82,1,225,0
14954.0,336.17,1,127,0
14957.0,58.49,1,34,0
14958.0,499.68,3,129,0
14959.0,684.97,5,491,0
14960.0,221.27,2,221,0
14961.0,7006.58,12,3692,2
14962.0,126.7,1,44,0
14963.0,1487.8,5,1176,0
14964.0,206.21,1,143,0
14965.0,599.0,2,365,0
14966.0,191.32,1,187,0
14967.0,463.8,1,140,0
14968.0,147.59,1,127,0
14970.0,1592.06,4,250,0
14971.0,1116.57,3,644,0
14972.0,114.77,1,28,0
14973.0,1314.45,3,369,0
14974.0,114.39,1,44,0
14975.0,279.94,1,380,0
14976.0,765.86,8,230,0
14978.0,1931.42,5,525,0
14981.0,102.12,1,97,0
14984.0,213.27,2,60,0
14985.0,296.75,2,260,0
14987.0,326.4,2,128,0
14988.0,334.54,1,141,0
14995.0,233.23000000000002,2,103,0
14997.0,540.98,4,1102,0
14998.0,429.87,2,270,0
15000.0,490.52,1,218,0
15002.0,1641.76,4,862,0
15004.0,1246.32,1,630,0
15005.0,6180.49,35,4204,2
15006.0,502.09,1,302,0
15007.0,156.91,1,69,0
15009.0,1261.78,3,642,0
15010.0,308.94,1,184,0
15012.0,423.04,2,231,0
15014.0,260.17,2,151,0
15016.0,170.04,1,76,0
15017.0,125.58,1,63,0
15018.0,456.26,4,188,0
15019.0,266.0,1,159,0
15021.0,1872.28,13,829,0
15022.0,905.04,4,543,0
15023.0,6763.16,12,2863,2
15024.0,1661.33,10,920,0
15025.0,377.01,1,189,0
15026.0,469.0,3,285,0
15027.0,1051.95,6,563,0
15028.0,627.13,4,459,0
15030.0,518.28,2,372,0
15031.0,668.14,4,401,0
15032.0,4464.1,5,2668,0
15033.0,2571.02,11,1692,0
15034.0,4277.66,11,2411,0
15035.0,252.73000000000002,1,245,0
15036.0,465.55,3,327,0
15038.0,665.59,7,187,0
15039.0,19786.44,52,9191,2
15041.0,180.35,1,104,0
15042.0,135.93,1,30,0
15043.0,537.0,1,300,0
15044.0,7629.38,22,2786,2
15045.0,633.66,3,106,0
15046.0,5064.01,16,3307,2
15047.0,343.62,1,222,0
15048.0,380.57,5,183,0
15049.0,121.17000000000002,1,63,0
15050.0,1727.17,5,1184,0
15051.0,1391.61,3,1011,0
15052.0,215.78,1,82,0
15053.0,697.79,3,986,0
15054.0,302.1,2,198,0
15057.0,1489.5,2,668,0
15058.0,2124.9900000000002,11,1069,0
15059.0,1325.82,11,602,0
15060.0,303.09,4,263,0
15061.0,54228.74,55,28590,1
15062.0,987.86,4,763,0
15063.0,370.79999999999995,1,56,0
15065.0,3135.98,6,1355,0
15066.0,760.59,2,279,0
15067.0,1744.76,3,954,0
15068.0,553.36,2,364,0
15069.0,1109.53,1,520,0
15070.0,106.2,1,36,0
15071.0,982.07,2,269,0
15073.0,612.43,4,277,0
15074.0,748.87,1,455,0
15075.0,773.03,1,447,0
15076.0,880.85,1,571,0
15078.0,9623.35,38,5069,2
15079.0,893.66,5,388,0
15081.0,487.35,6,188,0
15083.0,88.2,1,38,0
15087.0,306.94,1,470,0
15088.0,1140.27,3,457,0
15089.0,2420.84,6,1359,0
15090.0,381.32,1,208,0
15091.0,476.96,2,343,0
15092.0,457.81,2,135,0
15093.0,4410.14,9,3733,0
15095.0,1364.7,5,1077,0
15096.0,219.39000000000001,1,120,0
15097.0,248.08,1,170,0
15098.0,649.5,5,60,0
15099.0,410.48,1,343,0
15100.0,635.1,6,58,0
15101.0,310.03,3,239,0
15103.0,703.36,2,329,0
15104.0,1002.54,3,635,0
15105.0,2298.93,7,1211,0
15106.0,1407.73,7,1144,0
15107.0,247.66,8,162,0
15108.0,1291.75,5,497,0
15109.0,463.75,2,127,0
15110.0,970.25,7,240,0
15111.0,1567.48,3,710,0
15113.0,3439.41,4,2362,0
15114.0,2760.56,10,3096,0
15115.0,340.11,1,157,0
15116.0,1352.75,4,648,0
15117.0,1550.13,6,1947,0
15118.0,244.8,1,1440,0
15119.0,266.4,1,88,0
15120.0,343.82,2,292,0
15121.0,457.72,2,199,0
15122.0,1612.13,6,788,0
15123.0,2199.31,2,1195,0
15124.0,184.19,2,233,0
15125.0,11117.05,23,5991,2
15127.0,406.53,1,251,0
15128.0,1419.54,8,1326,0
15129.0,3447.4,11,1794,0
15130.0,330.11,1,197,0
15132.0,977.9300000000001,5,679,0
15133.0,982.42,3,680,0
15134.0,1387.99,8,887,0
15135.0,127.15,2,41,0
15136.0,1282.45,5,775,0
15139.0,178.96,2,208,0
15140.0,2350.0,8,1567,0
15142.0,498.74,1,365,0
15143.0,259.45,1,150,0
15144.0,6530.04,18,3026,2
15145.0,1194.73,4,756,0
15146.0,1313.66,3,1459,0
15147.0,608.65,2,363,0
15148.0,301.29,1,187,0
15149.0,520.8000000000001,1,128,0
15150.0,5303.97,11,3633,2
15152.0,4684.24,16,2694,2
15153.0,329.25,1,198,0
15154.0,240.27,2,97,0
15156.0,961.49,3,597,0
15157.0,1869.5,5,2242,0
15158.0,401.40000000000003,1,198,0
15159.0,18573.68,34,11394,2
15160.0,158.16,1,84,0
15163.0,304.47,2,186,0
15164.0,843.05,3,360,0
15165.0,487.75,1,160,0
15167.0,163.0,1,67,0
15168.0,106.56,1,52,0
15171.0,1034.5,2,190,0
15172.0,1624.05,5,1611,0
15174.0,135.75,1,145,0
15175.0,224.14,1,454,0
15178.0,40.5,1,30,0
15179.0,2186.2,7,1907,0
15180.0,87.5,1,36,0
15181.0,680.28,5,542,0
15182.0,622.85,2,253,0
15184.0,406.76,2,223,0
15185.0,310.62,1,666,0
15186.0,411.41,2,215,0
15187.0,4670.08,18,1869,2
15189.0,15802.14,53,6035,2
15192.0,1044.32,3,918,0
15193.0,499.32,1,144,0
15194.0,7521.17,22,5648,2
15195.0,3861.0,1,1404,0
15197.0,656.44,5,453,0
15198.0,193.64,2,120,0
15199.0,1268.7,4,396,0
15201.0,927.84,11,962,0
15203.0,1827.8,6,1753,0
15204.0,316.58,1,258,0
15205.0,648.8299999999999,3,377,0
15206.0,420.29999999999995,4,162,0
15208.0,867.62,6,314,0
15210.0,331.18,1,228,0
15211.0,894.4100000000001,2,240,0
15212.0,88.94999999999999,2,33,0
15213.0,325.05,3,270,0
15214.0,1661.44,8,1254,0
15215.0,615.99,6,211,0
15216.0,96.6,1,28,0
15218.0,5756.89,11,3329,2
15219.0,305.75,1,45,0
15220.0,1758.92,7,1377,0
15221.0,114.1,2,25,0
15222.0,585.0,1,440,0
15223.0,454.90000000000003,3,98,0
15224.0,310.48,3,150,0
15225.0,409.40000000000003,1,226,0
15226.0,154.41,1,71,0
15227.0,1219.4,5,750,0
15228.0,3376.96,5,2252,0
15230.0,429.6,2,351,0
15232.0,612.06,2,686,0
15234.0,197.0,1,196,0
15235.0,2247.51,12,1324,0
15236.0,321.05,1,269,0
15237.0,1412.32,4,1071,0
15238.0,1056.54,5,689,0
15239.0,764.34,3,591,0
15240.0,1685.57,7,1361,0
15241.0,1738.59,9,1815,0
15243.0,316.68,1,185,0
15244.0,631.57,2,405,0
15245.0,2515.84,3,1784,0
15246.0,514.15,2,247,0
15247.0,356.0,1,160,0
15249.0,6657.36,15,3557,2
15251.0,10327.11,15,6084,2
15252.0,740.78,2,522,0
15253.0,915.3,6,864,0
15254.0,300.36,1,275,0
15255.0,890.85,1,489,0
15256.0,98.45,1,55,0
15257.0,232.14999999999998,2,45,0
15258.0,623.16,2,142,0
15260.0,1780.77,8,861,0
15261.0,254.82,1,270,0
15262.0,178.95000000000002,1,73,0
15263.0,156.51,1,89,0
15264.0,393.74,1,265,0
15265.0,1506.1200000000001,2,612,0
15266.0,119.3,1,18,0
15267.0,1717.36,5,944,0
15269.0,408.8,1,26,0
15270.0,2298.2,9,1459,0
15271.0,2485.82,16,1257,2
15272.0,721.94,2,310,0
15274.0,716.57,2,619,0
15275.0,609.19,2,497,0
15276.0,135.31,1,64,0
15277.0,255.89999999999998,1,205,0
15279.0,277.40999999999997,2,185,0
15280.0,113.12,1,154,0
15281.0,2239.9500000000003,12,1193,0
15286.0,240.55,1,55,0
15287.0,485.24,3,432,0
15288.0,2306.52,5,775,0
15289.0,935.1,4,996,0
15290.0,7803.7699999999995,21,4431,2
15291.0,4596.51,20,2074,2
15292.0,180.94,1,56,0
15296.0,3610.31,10,1757,0
15297.0,635.04,4,290,0
15298.0,3774.1,14,2752,2
15299.0,3787.09,11,2940,2
15300.0,496.44,1,292,0
15301.0,5028.12,14,2768,2
15303.0,574.02,1,248,0
15304.0,680.3,10,100,0
15306.0,1174.35,3,810,0
15307.0,205.3,1,37,0
15308.0,302.27,2,173,0
15311.0,59419.340000000004,118,37720,1
15312.0,921.1,5,513,0
15313.0,52.0,1,25,0
15314.0,327.97,1,313,0
15315.0,551.54,3,838,0
15316.0,165.0,1,100,0
15318.0,312.62,1,642,0
15319.0,204.5,1,175,0
15320.0,267.13,1,326,0
15321.0,2650.73,4,1163,0
15322.0,602.97,2,365,0
15325.0,162.29,1,232,0
15326.0,311.71,1,386,0
15327.0,208.75,1,116,0
15329.0,1005.5,5,476,0
15330.0,714.96,2,1312,0
15332.0,1661.06,4,652,0
15333.0,1028.56,1,344,0
15334.0,351.67,3,274,0
15335.0,173.97,1,80,0
15339.0,557.57,3,414,0
15341.0,2020.52,1,812,0
15342.0,391.76,2,276,0
15343.0,364.5,1,84,0
15344.0,476.58,5,106,0
15345.0,367.69,2,78,0
15346.0,252.42000000000002,1,144,0
15347.0,201.60000000000002,1,130,0
15348.0,158.04,1,84,0
15349.0,473.81,2,327,0
15350.0,115.65,1,51,0
15351.0,1862.14,10,732,0
15353.0,777.02,2,343,0
15355.0,277.05,2,45,0
15356.0,2766.5,10,1673,0
15358.0,8234.8,29,6927,2
15360.0,427.93,1,223,0
15361.0,418.92,1,336,0
15363.0,318.05,2,143,0
15364.0,913.19,2,493,0
15365.0,1330.45,9,758,0
15366.0,602.51,2,621,0
15367.0,1867.69,5,1055,0
15368.0,446.94000000000005,1,230,0
15369.0,-1592.49,1,-1,0
15370.0,2360.55,8,828,0
15372.0,2007.3999999999999,1,2924,0
15373.0,2213.11,13,476,0
15374.0,168.0,1,126,0
15376.0,1233.3600000000001,3,619,0
15379.0,3631.8900000000003,8,2293,0
15380.0,1682.3600000000001,6,374,0
15381.0,596.85,2,171,0
15382.0,5927.86,8,4003,0
15384.0,635.76,3,593,0
15385.0,316.88,1,161,0
15386.0,394.14,1,446,0
15388.0,140.54,1,88,0
15389.0,500.0,1,400,0
15392.0,1515.73,5,1265,0
15393.0,231.86,2,150,0
15394.0,2183.54,4,910,0
15395.0,107.45,1,17,0
15396.0,288.18,1,122,0
15397.0,94.0,1,20,0
15398.0,1339.63,3,767,0
15399.0,815.77,3,611,0
15400.0,666.7,6,360,0
15402.0,626.77,2,694,0
15405.0,349.1,1,193,0
15406.0,426.61,4,236,0
15407.0,1056.44,4,558,0
15408.0,267.18,1,106,0
15410.0,3450.84,8,1200,0
15411.0,1346.38,5,528,0
15412.0,190.53,1,108,0
15414.0,774.9000000000001,3,443,0
15415.0,572.8100000000001,1,575,0
15416.0,3974.37,5,2089,0
15417.0,508.8,1,284,0
15419.0,135.86,1,230,0
15421.0,950.36,4,500,0
15422.0,97.7,2,38,0
15423.0,43.5,1,101,0
15424.0,383.34,2,554,0
15426.0,1429.9,7,663,0
15427.0,1483.14,3,1013,0
15428.0,93.78,1,102,0
15429.0,364.90000000000003,3,369,0
15432.0,171.19,1,65,0
15433.0,417.87,3,399,0
15434.0,997.48,6,638,0
15435.0,149.29,1,54,0
15436.0,1122.53,3,613,0
15437.0,200.16,1,79,0
15438.0,156.57999999999998,1,59,0
15440.0,383.68,3,197,0
15442.0,594.0,1,120,0
15443.0,3212.16,8,1660,0
15444.0,1418.26,2,764,0
15445.0,113.5,1,58,0
15447.0,155.17,1,85,0
15448.0,494.64,1,232,0
15449.0,971.22,5,810,0
15450.0,429.84,1,376,0
15452.0,538.73,3,283,0
15453.0,1388.37,7,845,0
15454.0,179.1,1,86,0
15456.0,447.22,3,660,0
15457.0,237.07,1,132,0
15458.0,161.64,1,156,0
15460.0,216.76,1,109,0
15462.0,234.6,3,172,0
15463.0,126.14,1,106,0
15464.0,1048.85,1,350,0
15465.0,6945.0199999999995,24,1217,2
15466.0,334.53,1,246,0
15467.0,511.88,4,306,0
15468.0,438.46,5,150,0
15469.0,504.5,4,150,0
15471.0,469.48,1,266,0
15472.0,371.56,1,251,0
15473.0,1465.2,10,552,0
15475.0,454.10999999999996,1,319,0
15478.0,1441.42,2,585,0
15480.0,905.5,1,303,0
15482.0,6568.72,16,2998,2
15483.0,233.81,4,295,0
15484.0,3563.11,5,3136,0
15485.0,2575.0,3,1306,0
15488.0,91.32000000000001,1,73,0
15489.0,1090.03,4,593,0
15491.0,3090.85,7,1624,0
15492.0,659.4599999999999,2,483,0
15493.0,1967.25,7,555,0
15494.0,1299.23,2,1148,0
15497.0,1259.7,3,622,0
15498.0,12396.46,35,6084,2
15500.0,1131.56,4,572,0
15502.0,5541.46,23,3823,2
15503.0,147.09,1,74,0
15504.0,52.83,1,33,0
15505.0,3497.14,7,2348,0
15506.0,979.26,3,848,0
15507.0,492.36,1,162,0
15508.0,1000.27,6,440,0
15510.0,250.0,1,2,0
15511.0,909.23,5,271,0
15512.0,121.0,2,68,0
15513.0,14520.08,22,5545,2
15514.0,2963.19,13,1791,2
15516.0,62.43,3,27,0
15517.0,267.03,1,293,0
15518.0,1911.89,13,1262,0
15520.0,343.5,1,314,0
15521.0,2574.65,13,1674,2
15522.0,398.84,2,573,0
15523.0,412.01000000000005,1,132,0
15524.0,440.0,1,4,0
15525.0,811.02,4,414,0
15526.0,148.44,2,24,0
15527.0,2348.82,10,988,0
15528.0,229.33,1,123,0
15529.0,3967.78,12,3489,2
15530.0,1502.35,4,950,0
15531.0,2007.44,2,1105,0
15532.0,1517.08,6,508,0
15533.0,746.92,5,256,0
15535.0,459.9,7,129,0
15537.0,110.92,1,29,0
15539.0,538.46,1,410,0
15540.0,213.3,1,200,0
15541.0,85.13000000000001,1,49,0
15543.0,127.86,1,86,0
15544.0,3542.51,11,3105,2
15545.0,292.71999999999997,2,163,0
15547.0,4954.84,14,4032,2
15549.0,1655.76,4,688,0
15550.0,575.63,4,295,0
15551.0,436.06,1,218,0
15552.0,90.12,1,60,0
15553.0,437.23,1,451,0
15554.0,217.2,1,74,0
15555.0,4758.2,20,4410,2
15556.0,279.77,1,236,0
15557.0,473.65000000000003,1,219,0
15561.0,722.74,5,256,0
15562.0,134.55,1,39,0
15563.0,1319.69,7,1460,0
15565.0,173.16,2,60,0
15567.0,186.01,1,223,0
15568.0,758.29,3,461,0
15569.0,1375.71,5,666,0
15570.0,4109.97,13,2058,2
15571.0,650.4300000000001,4,264,0
15572.0,2552.86,7,1229,0
15573.0,607.45,2,363,0
15574.0,702.25,4,349,0
15576.0,940.6700000000001,1,404,0
15577.0,258.88,3,89,0
15578.0,127.1,1,52,0
15579.0,348.6,2,120,0
15581.0,3429.9700000000003,14,286,2
15582.0,682.9100000000001,3,453,0
15584.0,722.61,5,312,0
15585.0,455.3,1,320,0
15587.0,913.6800000000001,4,312,0
15589.0,456.58,4,242,0
15590.0,-30.19,1,-1,0
15592.0,388.58,1,354,0
15593.0,199.8,1,60,0
15594.0,1767.53,6,982,0
15596.0,1343.34,9,548,0
15597.0,315.71999999999997,2,276,0
15598.0,235.68,3,156,0
15599.0,761.74,2,718,0
15601.0,6745.36,17,4978,2
15602.0,1083.63,15,1001,2
15603.0,48.480000000000004,1,96,0
15604.0,216.39,1,159,0
15605.0,1198.23,5,441,0
15606.0,2422.64,11,720,0
15607.0,104.76,1,202,0
15608.0,1093.68,4,714,0
15609.0,270.03000000000003,2,145,0
15610.0,112.46000000000001,1,66,0
15611.0,1568.39,15,498,2
15612.0,195.15,2,52,0
15615.0,10360.04,27,5493,2
15618.0,747.031,5,428,0
15619.0,336.40000000000003,1,136,0
15620.0,1524.4,6,899,0
15621.0,1158.77,6,463,0
15622.0,3224.53,16,1552,2
15623.0,301.03,1,125,0
15624.0,588.13,4,357,0
15625.0,1504.56,8,1166,0
15626.0,675.8,2,766,0
15628.0,2865.64,10,1882,0
15630.0,1180.4,3,799,0
15632.0,3147.31,10,2049,0
15634.0,243.55,1,99,0
15636.0,724.76,2,284,0
15637.0,223.36,1,128,0
15638.0,-94.0,1,-52,0
15639.0,425.32,1,323,0
15640.0,12433.34,17,6572,2
15641.0,1887.2,4,1562,0
15643.0,647.4,6,242,0
15644.0,813.0,4,557,0
15645.0,612.01,1,256,0
15646.0,425.14000000000004,4,388,0
15648.0,599.9,4,213,0
15649.0,816.0,2,192,0
15651.0,646.3,3,479,0
15652.0,337.74,1,208,0
15653.0,877.4399999999999,2,1200,0
15654.0,922.53,2,475,0
15655.0,511.32,2,319,0
15656.0,748.5,4,343,0
15657.0,30.0,1,24,0
15658.0,958.9,8,232,0
15659.0,306.45,1,111,0
15660.0,1552.01,12,1037,0
15661.0,309.8,2,236,0
15663.0,138.14,1,106,0
15664.0,358.63,2,141,0
15665.0,2242.01,2,1666,0
15667.0,301.32,1,240,0
15668.0,76.32000000000001,1,72,0
15669.0,677.69,5,339,0
15670.0,173.05,1,91,0
15671.0,2635.4900000000002,10,1681,0
15673.0,2881.02,4,1514,0
15674.0,1744.02,8,1075,0
15675.0,323.69,3,527,0
15676.0,3324.09,5,2231,0
15677.0,657.23,1,319,0
15678.0,352.7,1,184,0
15679.0,781.28,4,1170,0
15680.0,1333.68,3,952,0
15681.0,946.36,6,556,0
15683.0,193.75,1,131,0
15687.0,2981.5,11,1308,0
15689.0,254.1,2,84,0
15690.0,239.76,2,408,0
15691.0,136.8,1,72,0
15692.0,191.04,1,138,0
15694.0,6423.6,15,1665,2
15695.0,409.98,2,212,0
15696.0,2644.46,12,1022,0
15699.0,309.65,1,113,0
15700.0,664.03,3,328,0
15701.0,1542.14,4,923,0
15703.0,211.5,1,66,0
15704.0,2293.62,4,1028,0
15705.0,143.1,1,62,0
15706.0,1001.8100000000001,7,305,0
15707.0,945.58,4,605,0
15708.0,3329.7200000000003,11,1258,0
15709.0,133.25,1,121,0
15712.0,1072.3600000000001,5,486,0
15713.0,346.75,3,149,0
15714.0,330.88,2,187,0
15716.0,1118.81,4,744,0
15717.0,150.3,1,70,0
15719.0,5043.96,14,2724,2
15720.0,598.73,1,281,0
15721.0,507.08,1,409,0
15722.0,2181.21,6,1021,0
15723.0,203.1,1,87,0
15724.0,212.3,3,72,0
15725.0,415.25,1,221,0
15727.0,5178.96,7,3065,0
15728.0,-134.8,1,-34,0
15729.0,62.0,2,24,0
15730.0,1108.38,4,683,0
15732.0,294.12,2,215,0
15733.0,162.3,1,62,0
15734.0,1339.45,2,346,0
15737.0,1121.21,12,584,0
15738.0,4788.77,19,2967,2
15739.0,449.12,1,472,0
15740.0,154.88,1,152,0
15743.0,784.46,4,216,0
15744.0,34.8,1,120,0
15745.0,1071.24,6,412,0
15746.0,182.96,2,130,0
15747.0,974.04,3,480,0
15748.0,149.31,1,51,0
15749.0,21535.9,4,9014,2
15750.0,2451.23,9,1779,0
15752.0,2628.93,8,1973,0
15753.0,79.2,1,144,0
15754.0,455.67,4,197,0
15755.0,2318.88,8,1397,0
15756.0,532.96,4,242,0
15757.0,714.42,2,491,0
15758.0,205.25,1,47,0
15759.0,253.04,3,60,0
15762.0,583.75,2,251,0
15763.0,1048.67,3,268,0
15764.0,3245.47,10,2036,0
15766.0,315.06,1,170,0
15768.0,581.8299999999999,4,243,0
15769.0,51823.72,29,27660,1
15773.0,635.6800000000001,1,311,0
15774.0,270.8,1,87,0
15775.0,104.9,1,68,0
15776.0,241.62,1,138,0
15777.0,1021.61,5,375,0
15780.0,475.28000000000003,3,220,0
15781.0,333.56,4,178,0
15782.0,2593.94,4,863,0
15783.0,246.3,1,212,0
15785.0,2303.75,8,1594,0
15786.0,4834.2,5,3331,0
15787.0,948.05,3,540,0
15789.0,351.3,1,438,0
15790.0,220.85,1,114,0
15791.0,1604.44,3,730,0
15793.0,948.96,4,552,0
15795.0,610.01,1,581,0
15796.0,2666.61,10,859,0
15797.0,2207.4,4,873,0
15799.0,884.14,3,955,0
15800.0,699.08,2,335,0
15801.0,1042.19,4,562,0
15802.0,-451.42,3,-1,0
15803.0,415.82000000000005,1,290,0
15804.0,3848.55,19,2515,2
15805.0,5452.17,20,3337,2
15806.0,784.58,3,602,0
15807.0,903.9,3,430,0
15808.0,3724.77,5,1341,0
15809.0,399.21,6,251,0
15810.0,1145.43,7,737,0
15811.0,2171.32,9,1061,0
15812.0,1801.14,5,922,0
15813.0,1303.9099999999999,2,603,0
15814.0,1842.73,6,1247,0
15815.0,2100.6,5,1856,0
15819.0,1905.45,4,1357,0
15820.0,206.98,1,128,0
15821.0,570.96,2,202,0
15822.0,885.47,2,375,0
15823.0,-840.76,2,-283,0
15825.0,532.94,1,220,0
15826.0,1649.3600000000001,4,962,0
15827.0,1641.48,20,842,2
15829.0,636.14,2,996,0
15830.0,547.7,2,409,0
15831.0,747.76,4,1097,0
15832.0,836.79,1,465,0
15834.0,2084.9,6,961,0
15835.0,954.09,4,439,0
15836.0,117.47,2,24,0
15837.0,391.98,1,189,0
15838.0,33350.76,21,9007,2
15839.0,1020.74,5,670,0
15840.0,345.66,3,394,0
15841.0,1209.1,6,926,0
15843.0,118.95000000000002,1,27,0
15844.0,130.73999999999998,1,134,0
15845.0,3650.87,10,1918,0
15847.0,389.27,2,449,0
15850.0,238.85,2,302,0
